Freq.	V(n003)
3.09029543251356e+003	(-4.08222273301637e+000dB,-5.13168781515962e+001°)
3.16227766016835e+003	(-4.22799266233682e+000dB,-5.20763357896864e+001°)
3.23593656929625e+003	(-4.37799953559089e+000dB,-5.28367749821034e+001°)
3.31131121482588e+003	(-4.53234247882294e+000dB,-5.35979075657329e+001°)
3.38844156139199e+003	(-4.69112545190276e+000dB,-5.43594508937216e+001°)
3.46736850452528e+003	(-4.85445787553938e+000dB,-5.51211286907837e+001°)
3.54813389233572e+003	(-5.02245532500432e+000dB,-5.58826718751511e+001°)
3.63078054770097e+003	(-5.19524029726502e+000dB,-5.66438193425202e+001°)
3.71535229097168e+003	(-5.37294305925096e+000dB,-5.74043187077727e+001°)
3.80189396320557e+003	(-5.55570258619366e+000dB,-5.81639270007050e+001°)
3.89045144994276e+003	(-5.74366760043764e+000dB,-5.89224113124880e+001°)
3.98107170553493e+003	(-5.93699772285832e+000dB,-5.96795493900923e+001°)
4.07380277804108e+003	(-6.13586475110374e+000dB,-6.04351301764353e+001°)
4.16869383470331e+003	(-6.34045408137072e+000dB,-6.11889542945342e+001°)
4.26579518801588e+003	(-6.55096629342161e+000dB,-6.19408344744767e+001°)
4.36515832240161e+003	(-6.76761892215687e+000dB,-6.26905959225311e+001°)
4.46683592150958e+003	(-6.99064844342025e+000dB,-6.34380766322173e+001°)
4.57088189614870e+003	(-7.22031250700481e+000dB,-6.41831276376302e+001°)
4.67735141287193e+003	(-7.45689245627453e+000dB,-6.49256132097506e+001°)
4.78630092322633e+003	(-7.70069618170501e+000dB,-6.56654109968866e+001°)
4.89778819368441e+003	(-7.95206136535030e+000dB,-6.64024121107593e+001°)
5.01187233627267e+003	(-8.21135918524097e+000dB,-6.71365211600763e+001°)
5.12861383991359e+003	(-8.47899856364146e+000dB,-6.78676562337244e+001°)
5.24807460249767e+003	(-8.75543106176758e+000dB,-6.85957488359563e+001°)
5.37031796370247e+003	(-9.04115654708584e+000dB,-6.93207437761468e+001°)
5.49540873857618e+003	(-9.33672978914818e+000dB,-7.00425990158500e+001°)
5.62341325190343e+003	(-9.64276817803489e+000dB,-7.07612854760050e+001°)
5.75439937337150e+003	(-9.95996080857184e+000dB,-7.14767868072112e+001°)
5.88843655355582e+003	(-1.02890792372467e+001dB,-7.21890991260321e+001°)
6.02559586074351e+003	(-1.06309903023018e+001dB,-7.28982307202861e+001°)
6.16595001861475e+003	(-1.09866715080237e+001dB,-7.36042017262533e+001°)
6.30957344480186e+003	(-1.13572296220181e+001dB,-7.43070437806675e+001°)
6.45654229034648e+003	(-1.17439233339808e+001dB,-7.50067996502729e+001°)
6.60693448007588e+003	(-1.21481910976594e+001dB,-7.57035228416222e+001°)
6.76082975391974e+003	(-1.25716856562286e+001dB,-7.63972771936590e+001°)
6.91830970918928e+003	(-1.30163172832079e+001dB,-7.70881364554896e+001°)
7.07945784384129e+003	(-1.34843085300011e+001dB,-7.77761838515877e+001°)
7.24435960074981e+003	(-1.39782643723608e+001dB,-7.84615116365158e+001°)
7.41310241300908e+003	(-1.45012632756623e+001dB,-7.91442206410690e+001°)
7.58577575029174e+003	(-1.50569771539366e+001dB,-7.98244198115764e+001°)
7.76247116628682e+003	(-1.56498319857893e+001dB,-8.05022257439121e+001°)
7.94328234724272e+003	(-1.62852268456755e+001dB,-8.11777622135962e+001°)
8.12830516164089e+003	(-1.69698388726940e+001dB,-8.18511597031875e+001°)
8.31763771102661e+003	(-1.77120581247333e+001dB,-8.25225549280026e+001°)
8.51138038202366e+003	(-1.85226249480162e+001dB,-8.31920903610307e+001°)
8.70963589956070e+003	(-1.94155947878871e+001dB,-8.38599137577588e+001°)
8.91250938133734e+003	(-2.04098556817354e+001dB,-8.45261776814718e+001°)
9.12010839355898e+003	(-2.15316281209640e+001dB,-8.51910390294553e+001°)
9.33254300796979e+003	(-2.28188255298488e+001dB,-8.58546585604017e+001°)
9.54992586021424e+003	(-2.43292326734435e+001dB,-8.65172004231999e+001°)
9.77237220955798e+003	(-2.61573827340362e+001dB,-8.71788316871871e+001°)
9.99999999999987e+003	(-2.84743173421681e+001dB,-8.78397218738452e+001°)
1.02329299228074e+004	(-3.16418656808917e+001dB,-8.85000424898441e+001°)
1.04712854805089e+004	(-3.66768323474915e+001dB,-8.91599665612661e+001°)
1.07151930523759e+004	(-5.00410191320155e+001dB,-8.98196681687887e+001°)
1.09647819614317e+004	(-4.15500070056877e+001dB,8.95206780164416e+001°)
1.12201845430195e+004	(-3.40317664359390e+001dB,8.88608971965325e+001°)
1.14815362149687e+004	(-3.00623633075055e+001dB,8.82008149104894e+001°)
1.17489755493951e+004	(-2.73473279737513e+001dB,8.75402574980818e+001°)
1.20226443461740e+004	(-2.52810192620601e+001dB,8.68790525642475e+001°)
1.23026877081237e+004	(-2.36121051347513e+001dB,8.62170294443144e+001°)
1.25892541179415e+004	(-2.22118203752756e+001dB,8.55540196702865e+001°)
1.28824955169312e+004	(-2.10053109072202e+001dB,8.48898574383943e+001°)
1.31825673855639e+004	(-1.99451955978658e+001dB,8.42243800780456e+001°)
1.34896288259164e+004	(-1.89995790472247e+001dB,8.35574285222397e+001°)
1.38038426460287e+004	(-1.81459642398684e+001dB,8.28888477794205e+001°)
1.41253754462274e+004	(-1.73678907182163e+001dB,8.22184874066449e+001°)
1.44543977074591e+004	(-1.66529535120789e+001dB,8.15462019838340e+001°)
1.47910838816819e+004	(-1.59915736600847e+001dB,8.08718515887490e+001°)
1.51356124843619e+004	(-1.53762021458299e+001dB,8.01953022722042e+001°)
1.54881661891246e+004	(-1.48007859117192e+001dB,7.95164265328855e+001°)
1.58489319246109e+004	(-1.42603987728973e+001dB,7.88351037909898e+001°)
1.62181009735891e+004	(-1.37509796559642e+001dB,7.81512208597434e+001°)
1.65958690743754e+004	(-1.32691427553663e+001dB,7.74646724136882e+001°)
1.69824365246172e+004	(-1.28120371202947e+001dB,7.67753614524537e+001°)
1.73780082874935e+004	(-1.23772409828308e+001dB,7.60831997585583e+001°)
1.77827941003890e+004	(-1.19626809909123e+001dB,7.53881083476025e+001°)
1.81970085860996e+004	(-1.15665696125658e+001dB,7.46900179090434e+001°)
1.86208713666284e+004	(-1.11873560101750e+001dB,7.39888692355616e+001°)
1.90546071796322e+004	(-1.08236870437410e+001dB,7.32846136388646e+001°)
1.94984459975802e+004	(-1.04743759903239e+001dB,7.25772133496084e+001°)
1.99526231496885e+004	(-1.01383772115884e+001dB,7.18666418989670e+001°)
2.04173794466950e+004	(-9.81476545645499e+000dB,7.11528844792452e+001°)
2.08929613085401e+004	(-9.50271881182269e+000dB,7.04359382808093e+001°)
2.13796208950220e+004	(-9.20150455099788e+000dB,6.97158128025103e+001°)
2.18776162394952e+004	(-8.91046730344113e+000dB,6.89925301327021e+001°)
2.23872113856831e+004	(-8.62901909882909e+000dB,6.82661251979080e+001°)
2.29086765276774e+004	(-8.35663093567825e+000dB,6.75366459761720e+001°)
2.34422881531989e+004	(-8.09282559860938e+000dB,6.68041536721487e+001°)
2.39883291901946e+004	(-7.83717150490596e+000dB,6.60687228510403e+001°)
2.45470891568500e+004	(-7.58927740474997e+000dB,6.53304415285791e+001°)
2.51188643150954e+004	(-7.34878779359719e+000dB,6.45894112143902e+001°)
2.57039578276883e+004	(-7.11537892191511e+000dB,6.38457469062450e+001°)
2.63026799189534e+004	(-6.88875530867351e+000dB,6.30995770329343e+001°)
2.69153480392688e+004	(-6.66864668183316e+000dB,6.23510433437557e+001°)
2.75422870333813e+004	(-6.45480528258633e+000dB,6.16003007429163e+001°)
2.81838293126441e+004	(-6.24700348099259e+000dB,6.08475170674988e+001°)
2.88403150312656e+004	(-6.04503165948234e+000dB,6.00928728080294e+001°)
2.95120922666634e+004	(-5.84869632789500e+000dB,5.93365607711097e+001°)
3.01995172040197e+004	(-5.65781843961008e+000dB,5.85787856840295e+001°)
3.09029543251354e+004	(-5.47223188317502e+000dB,5.78197637417647e+001°)
3.16227766016833e+004	(-5.29178212783445e+000dB,5.70597220972661e+001°)
3.23593656929623e+004	(-5.11632500468105e+000dB,5.62988982964670e+001°)
3.31131121482586e+004	(-4.94572560790417e+000dB,5.55375396599639e+001°)
3.38844156139197e+004	(-4.77985730290905e+000dB,5.47759026138516e+001°)
3.46736850452526e+004	(-4.61860082999722e+000dB,5.40142519727127e+001°)
3.54813389233570e+004	(-4.46184349390307e+000dB,5.32528601782632e+001°)
3.63078054770096e+004	(-4.30947843082462e+000dB,5.24920064976306e+001°)
3.71535229097167e+004	(-4.16140394571143e+000dB,5.17319761856868e+001°)
3.80189396320555e+004	(-4.01752291351517e+000dB,5.09730596162547e+001°)
3.89045144994275e+004	(-3.87774223889716e+000dB,5.02155513873635e+001°)
3.98107170553491e+004	(-3.74197236954694e+000dB,4.94597494060228e+001°)
4.07380277804107e+004	(-3.61012685881743e+000dB,4.87059539582217e+001°)
4.16869383470329e+004	(-3.48212197384136e+000dB,4.79544667700298e+001°)
4.26579518801586e+004	(-3.35787634567702e+000dB,4.72055900657782e+001°)
4.36515832240159e+004	(-3.23731065834945e+000dB,4.64596256293311e+001°)
4.46683592150956e+004	(-3.12034737391794e+000dB,4.57168738744143e+001°)
4.57088189614868e+004	(-3.00691049092115e+000dB,4.49776329298592e+001°)
4.67735141287191e+004	(-2.89692533373455e+000dB,4.42421977454385e+001°)
4.78630092322631e+004	(-2.79031837052897e+000dB,4.35108592237249e+001°)
4.89778819368439e+004	(-2.68701705764922e+000dB,4.27839033830980e+001°)
5.01187233627264e+004	(-2.58694970834313e+000dB,4.20616105566632e+001°)
5.12861383991357e+004	(-2.49004538386822e+000dB,4.13442546314359e+001°)
5.24807460249764e+004	(-2.39623380508989e+000dB,4.06321023316955e+001°)
5.37031796370244e+004	(-2.30544528276332e+000dB,3.99254125499271e+001°)
5.49540873857616e+004	(-2.21761066476513e+000dB,3.92244357282610e+001°)
5.62341325190340e+004	(-2.13266129861124e+000dB,3.85294132927952e+001°)
5.75439937337148e+004	(-2.05052900766675e+000dB,3.78405771426492e+001°)
5.88843655355580e+004	(-1.97114607952246e+000dB,3.71581491950683e+001°)
6.02559586074348e+004	(-1.89444526508233e+000dB,3.64823409873669e+001°)
6.16595001861472e+004	(-1.82035978697739e+000dB,3.58133533359905e+001°)
6.30957344480183e+004	(-1.74882335599394e+000dB,3.51513760524853e+001°)
6.45654229034645e+004	(-1.67977019427807e+000dB,3.44965877157040e+001°)
6.60693448007586e+004	(-1.61313506415463e+000dB,3.38491554991415e+001°)
6.76082975391971e+004	(-1.54885330147546e+000dB,3.32092350519057e+001°)
6.91830970918925e+004	(-1.48686085249005e+000dB,3.25769704314697e+001°)
7.07945784384127e+004	(-1.42709431331016e+000dB,3.19524940860398e+001°)
7.24435960074979e+004	(-1.36949097111844e+000dB,3.13359268841047e+001°)
7.41310241300906e+004	(-1.31398884634902e+000dB,3.07273781885027e+001°)
7.58577575029172e+004	(-1.26052673514476e+000dB,3.01269459721609e+001°)
7.76247116628679e+004	(-1.20904425147115e+000dB,2.95347169725198e+001°)
7.94328234724269e+004	(-1.15948186833965e+000dB,2.89507668815547e+001°)
8.12830516164086e+004	(-1.11178095766367e+000dB,2.83751605682454e+001°)
8.31763771102658e+004	(-1.06588382833772e+000dB,2.78079523303174e+001°)
8.51138038202363e+004	(-1.02173376219424e+000dB,2.72491861720877e+001°)
8.70963589956067e+004	(-9.79275047552622e-001dB,2.66988961052854e+001°)
8.91250938133731e+004	(-9.38453010131613e-001dB,2.61571064697812e+001°)
9.12010839355895e+004	(-8.99214041148091e-001dB,2.56238322712501e+001°)
9.33254300796976e+004	(-8.61505622473650e-001dB,2.50990795328991e+001°)
9.54992586021420e+004	(-8.25276348764014e-001dB,2.45828456585188e+001°)
9.77237220955795e+004	(-7.90475946516014e-001dB,2.40751198042569e+001°)
9.99999999999984e+004	(-7.57055290042250e-001dB,2.35758832566625e+001°)
1.02329299228074e+005	(-7.24966414385090e-001dB,2.30851098147104e+001°)
1.04712854805088e+005	(-6.94162525218971e-001dB,2.26027661736756e+001°)
1.07151930523759e+005	(-6.64598005813897e-001dB,2.21288123088989e+001°)
1.09647819614317e+005	(-6.36228421153108e-001dB,2.16632018576505e+001°)
1.12201845430195e+005	(-6.09010519314896e-001dB,2.12058824974658e+001°)
1.14815362149686e+005	(-5.82902230242162e-001dB,2.07567963194913e+001°)
1.17489755493951e+005	(-5.57862662034415e-001dB,2.03158801955402e+001°)
1.20226443461739e+005	(-5.33852094905124e-001dB,1.98830661377092e+001°)
1.23026877081236e+005	(-5.10831972953227e-001dB,1.94582816495572e+001°)
1.25892541179415e+005	(-4.88764893901540e-001dB,1.90414500679894e+001°)
1.28824955169311e+005	(-4.67614596956529e-001dB,1.86324908951188e+001°)
1.31825673855639e+005	(-4.47345948944323e-001dB,1.82313201195067e+001°)
1.34896288259163e+005	(-4.27924928876462e-001dB,1.78378505262978e+001°)
1.38038426460286e+005	(-4.09318611096413e-001dB,1.74519919958727e+001°)
1.41253754462273e+005	(-3.91495147154422e-001dB,1.70736517907418e+001°)
1.44543977074590e+005	(-3.74423746553683e-001dB,1.67027348304937e+001°)
1.47910838816818e+005	(-3.58074656505768e-001dB,1.63391439546937e+001°)
1.51356124843618e+005	(-3.42419140827288e-001dB,1.59827801737028e+001°)
1.54881661891246e+005	(-3.27429458103841e-001dB,1.56335429074531e+001°)
1.58489319246109e+005	(-3.13078839240470e-001dB,1.52913302122757e+001°)
1.62181009735890e+005	(-2.99341464511342e-001dB,1.49560389959275e+001°)
1.65958690743753e+005	(-2.86192440214246e-001dB,1.46275652210101e+001°)
1.69824365246172e+005	(-2.73607775028717e-001dB,1.43058040970117e+001°)
1.73780082874935e+005	(-2.61564356169778e-001dB,1.39906502612378e+001°)
1.77827941003889e+005	(-2.50039925422091e-001dB,1.36819979489224e+001°)
1.81970085860995e+005	(-2.39013055133134e-001dB,1.33797411528359e+001°)
1.86208713666284e+005	(-2.28463124237078e-001dB,1.30837737727241e+001°)
1.90546071796322e+005	(-2.18370294374997e-001dB,1.27939897549267e+001°)
1.94984459975801e+005	(-2.08715486170847e-001dB,1.25102832225352e+001°)
1.99526231496885e+005	(-1.99480355717025e-001dB,1.22325485964554e+001°)
2.04173794466949e+005	(-1.90647271317566e-001dB,1.19606807077486e+001°)
2.08929613085400e+005	(-1.82199290531964e-001dB,1.16945749016212e+001°)
2.13796208950220e+005	(-1.74120137557738e-001dB,1.14341271334372e+001°)
2.18776162394952e+005	(-1.66394180984922e-001dB,1.11792340571236e+001°)
2.23872113856830e+005	(-1.59006411951641e-001dB,1.09297931063331e+001°)
2.29086765276773e+005	(-1.51942422725714e-001dB,1.06857025687242e+001°)
2.34422881531988e+005	(-1.45188385733345e-001dB,1.04468616537127e+001°)
2.39883291901945e+005	(-1.38731033052778e-001dB,1.02131705540365e+001°)
2.45470891568499e+005	(-1.32557636387186e-001dB,9.98453050147144e+000°)
2.51188643150954e+005	(-1.26655987528427e-001dB,9.76084381702251e+000°)
2.57039578276882e+005	(-1.21014379320317e-001dB,9.54201395590540e+000°)
2.63026799189534e+005	(-1.15621587127791e-001dB,9.32794554762344e+000°)
2.69153480392687e+005	(-1.10466850815919e-001dB,9.11854443143252e+000°)
2.75422870333812e+005	(-1.05539857240718e-001dB,8.91371768747619e+000°)
2.81838293126440e+005	(-1.00830723251997e-001dB,8.71337366386114e+000°)
2.88403150312656e+005	(-9.63299792065028e-002dB,8.51742199993222e+000°)
2.95120922666633e+005	(-9.20285529885712e-002dB,8.32577364599435e+000°)
3.01995172040196e+005	(-8.79177545336845e-002dB,8.13834087971766e+000°)
3.09029543251354e+005	(-8.39892608496557e-002dB,7.95503731945088e+000°)
3.16227766016832e+005	(-8.02351015286844e-002dB,7.77577793465709e+000°)
3.23593656929623e+005	(-7.66476447430195e-002dB,7.60047905367533e+000°)
3.31131121482585e+005	(-7.32195837158834e-002dB,7.42905836900086e+000°)
3.38844156139197e+005	(-6.99439236588138e-002dB,7.26143494026717e+000°)
3.46736850452526e+005	(-6.68139691660489e-002dB,7.09752919510246e+000°)
3.54813389233569e+005	(-6.38233120558739e-002dB,6.93726292802437e+000°)
3.63078054770095e+005	(-6.09658196488658e-002dB,6.78055929752714e+000°)
3.71535229097166e+005	(-5.82356234722046e-002dB,6.62734282150691e+000°)
3.80189396320555e+005	(-5.56271083793355e-002dB,6.47753937116214e+000°)
3.89045144994274e+005	(-5.31349020739638e-002dB,6.33107616349824e+000°)
3.98107170553490e+005	(-5.07538650271871e-002dB,6.18788175255770e+000°)
4.07380277804106e+005	(-4.84790807766480e-002dB,6.04788601948947e+000°)
4.16869383470328e+005	(-4.63058465964130e-002dB,5.91102016156457e+000°)
4.26579518801585e+005	(-4.42296645264584e-002dB,5.77721668023784e+000°)
4.36515832240158e+005	(-4.22462327505550e-002dB,5.64640936834963e+000°)
4.46683592150955e+005	(-4.03514373115966e-002dB,5.51853329655517e+000°)
4.57088189614867e+005	(-3.85413441533116e-002dB,5.39352479906315e+000°)
4.67735141287190e+005	(-3.68121914777590e-002dB,5.27132145876040e+000°)
4.78630092322630e+005	(-3.51603824077646e-002dB,5.15186209179356e+000°)
4.89778819368438e+005	(-3.35824779440677e-002dB,5.03508673167423e+000°)
5.01187233627263e+005	(-3.20751902067798e-002dB,4.92093661296949e+000°)
5.12861383991356e+005	(-3.06353759512281e-002dB,4.80935415463506e+000°)
5.24807460249763e+005	(-2.92600303482969e-002dB,4.70028294304439e+000°)
5.37031796370243e+005	(-2.79462810197214e-002dB,4.59366771476334e+000°)
5.49540873857615e+005	(-2.66913823190375e-002dB,4.48945433911594e+000°)
5.62341325190339e+005	(-2.54927098489333e-002dB,4.38758980058401e+000°)
5.75439937337147e+005	(-2.43477552063541e-002dB,4.28802218107936e+000°)
5.88843655355579e+005	(-2.32541209465479e-002dB,4.19070064212518e+000°)
6.02559586074347e+005	(-2.22095157578414e-002dB,4.09557540697957e+000°)
6.16595001861471e+005	(-2.12117498389999e-002dB,4.00259774273209e+000°)
6.30957344480182e+005	(-2.02587304711874e-002dB,3.91171994240143e+000°)
6.45654229034644e+005	(-1.93484577771453e-002dB,3.82289530706003e+000°)
6.60693448007584e+005	(-1.84790206599866e-002dB,3.73607812800937e+000°)
6.76082975391970e+005	(-1.76485929146373e-002dB,3.65122366902748e+000°)
6.91830970918924e+005	(-1.68554295049377e-002dB,3.56828814870845e+000°)
7.07945784384125e+005	(-1.60978629998600e-002dB,3.48722872291180e+000°)
7.24435960074977e+005	(-1.53743001622689e-002dB,3.40800346733813e+000°)
7.41310241300904e+005	(-1.46832186841626e-002dB,3.33057136024562e+000°)
7.58577575029170e+005	(-1.40231640623544e-002dB,3.25489226532073e+000°)
7.76247116628678e+005	(-1.33927466088450e-002dB,3.18092691471515e+000°)
7.94328234724267e+005	(-1.27906385903399e-002dB,3.10863689225953e+000°)
8.12830516164085e+005	(-1.22155714915591e-002dB,3.03798461686360e+000°)
8.31763771102656e+005	(-1.16663333972335e-002dB,2.96893332611119e+000°)
8.51138038202361e+005	(-1.11417664877757e-002dB,2.90144706005753e+000°)
8.70963589956065e+005	(-1.06407646439186e-002dB,2.83549064523537e+000°)
8.91250938133729e+005	(-1.01622711557384e-002dB,2.77102967887566e+000°)
9.12010839355893e+005	(-9.70527653162246e-003dB,2.70803051334753e+000°)
9.33254300796974e+005	(-9.26881640302498e-003dB,2.64646024082185e+000°)
9.54992586021419e+005	(-8.85196952087077e-003dB,2.58628667816167e+000°)
9.77237220955793e+005	(-8.45385583976879e-003dB,2.52747835204251e+000°)
9.99999999999982e+005	(-8.07363468628906e-003dB,2.47000448430465e+000°)
1.02329299228074e+006	(-7.71050300764528e-003dB,2.41383497753915e+000°)
1.04712854805088e+006	(-7.36369369743681e-003dB,2.35894040090882e+000°)
1.07151930523759e+006	(-7.03247399506879e-003dB,2.30529197620492e+000°)
1.09647819614316e+006	(-6.71614395565384e-003dB,2.25286156413993e+000°)
1.12201845430194e+006	(-6.41403498749940e-003dB,2.20162165087632e+000°)
1.14815362149686e+006	(-6.12550845404279e-003dB,2.15154533479107e+000°)
1.17489755493951e+006	(-5.84995433767250e-003dB,2.10260631347507e+000°)
1.20226443461739e+006	(-5.58678996253259e-003dB,2.05477887096658e+000°)
1.23026877081236e+006	(-5.33545877394604e-003dB,2.00803786521740e+000°)
1.25892541179414e+006	(-5.09542917182846e-003dB,1.96235871579034e+000°)
1.28824955169311e+006	(-4.86619339585678e-003dB,1.91771739178619e+000°)
1.31825673855638e+006	(-4.64726646006965e-003dB,1.87409039999844e+000°)
1.34896288259163e+006	(-4.43818513474918e-003dB,1.83145477329358e+000°)
1.38038426460286e+006	(-4.23850697352408e-003dB,1.78978805921473e+000°)
1.41253754462273e+006	(-4.04780938371970e-003dB,1.74906830880635e+000°)
1.44543977074590e+006	(-3.86568873803150e-003dB,1.70927406565743e+000°)
1.47910838816818e+006	(-3.69175952570880e-003dB,1.67038435516061e+000°)
1.51356124843618e+006	(-3.52565354156334e-003dB,1.63237867398451e+000°)
1.54881661891245e+006	(-3.36701911104838e-003dB,1.59523697975653e+000°)
1.58489319246108e+006	(-3.21552034990195e-003dB,1.55893968095318e+000°)
1.62181009735890e+006	(-3.07083645676069e-003dB,1.52346762699515e+000°)
1.65958690743753e+006	(-2.93266103735924e-003dB,1.48880209854396e+000°)
1.69824365246171e+006	(-2.80070145883476e-003dB,1.45492479799741e+000°)
1.73780082874934e+006	(-2.67467823289291e-003dB,1.42181784018059e+000°)
1.77827941003889e+006	(-2.55432442649473e-003dB,1.38946374322941e+000°)
1.81970085860995e+006	(-2.43938509886547e-003dB,1.35784541966369e+000°)
1.86208713666283e+006	(-2.32961676365472e-003dB,1.32694616764646e+000°)
1.90546071796321e+006	(-2.22478687514868e-003dB,1.29674966242658e+000°)
1.94984459975801e+006	(-2.12467333745290e-003dB,1.26723994796135e+000°)
1.99526231496884e+006	(-2.02906403560869e-003dB,1.23840142871619e+000°)
2.04173794466949e+006	(-1.93775638770190e-003dB,1.21021886163811e+000°)
2.08929613085400e+006	(-1.85055691702111e-003dB,1.18267734829994e+000°)
2.13796208950219e+006	(-1.76728084333131e-003dB,1.15576232721220e+000°)
2.18776162394951e+006	(-1.68775169249542e-003dB,1.12945956629958e+000°)
2.23872113856830e+006	(-1.61180092352464e-003dB,1.10375515553892e+000°)
2.29086765276773e+006	(-1.53926757239413e-003dB,1.07863549975570e+000°)
2.34422881531988e+006	(-1.46999791174961e-003dB,1.05408731157602e+000°)
2.39883291901944e+006	(-1.40384512592885e-003dB,1.03009760453109e+000°)
2.45470891568498e+006	(-1.34066900048497e-003dB,1.00665368631133e+000°)
2.51188643150953e+006	(-1.28033562569894e-003dB,9.83743152167039e-001°)
2.57039578276881e+006	(-1.22271711329824e-003dB,9.61353878452970e-001°)
2.63026799189533e+006	(-1.16769132597643e-003dB,9.39474016313741e-001°)
2.69153480392686e+006	(-1.11514161895500e-003dB,9.18091985507411e-001°)
2.75422870333811e+006	(-1.06495659319856e-003dB,8.97196468364422e-001°)
2.81838293126440e+006	(-1.01702985968370e-003dB,8.76776403879144e-001°)
2.88403150312655e+006	(-9.71259814230603e-004dB,8.56820981931369e-001°)
2.95120922666633e+006	(-9.27549422458266e-004dB,8.37319637635068e-001°)
3.01995172040196e+006	(-8.85806014395393e-004dB,8.18262045811826e-001°)
3.09029543251353e+006	(-8.45941088274847e-004dB,7.99638115586355e-001°)
3.16227766016832e+006	(-8.07870123205115e-004dB,7.81437985101574e-001°)
3.23593656929622e+006	(-7.71512400174122e-004dB,7.63652016350752e-001°)
3.31131121482585e+006	(-7.36790831139022e-004dB,7.46270790124274e-001°)
3.38844156139196e+006	(-7.03631795795683e-004dB,7.29285101068614e-001°)
3.46736850452525e+006	(-6.71964985632417e-004dB,7.12685952855153e-001°)
3.54813389233568e+006	(-6.41723255049130e-004dB,6.96464553456517e-001°)
3.63078054770094e+006	(-6.12842479122677e-004dB,6.80612310528145e-001°)
3.71535229097165e+006	(-5.85261417772894e-004dB,6.65120826892855e-001°)
3.80189396320554e+006	(-5.58921586038631e-004dB,6.49981896126194e-001°)
3.89045144994273e+006	(-5.33767130176108e-004dB,6.35187498240423e-001°)
3.98107170553489e+006	(-5.09744709316112e-004dB,6.20729795465002e-001°)
4.07380277804105e+006	(-4.86803382470719e-004dB,6.06601128121509e-001°)
4.16869383470327e+006	(-4.64894500571271e-004dB,5.92794010590936e-001°)
4.26579518801584e+006	(-4.43971603413328e-004dB,5.79301127371377e-001°)
4.36515832240157e+006	(-4.23990321183749e-004dB,5.66115329224129e-001°)
4.46683592150954e+006	(-4.04908280432255e-004dB,5.53229629406291e-001°)
4.57088189614866e+006	(-3.86685014282354e-004dB,5.40637199987975e-001°)
4.67735141287189e+006	(-3.69281876685271e-004dB,5.28331368252265e-001°)
4.78630092322629e+006	(-3.52661960478127e-004dB,5.16305613176137e-001°)
4.89778819368436e+006	(-3.36790019197650e-004dB,5.04553561990537e-001°)
5.01187233627262e+006	(-3.21632392338443e-004dB,4.93068986817900e-001°)
5.12861383991355e+006	(-3.07156934023559e-004dB,4.81845801385388e-001°)
5.24807460249762e+006	(-2.93332944873883e-004dB,4.70878057812189e-001°)
5.37031796370242e+006	(-2.80131106922650e-004dB,4.60159943469234e-001°)
5.49540873857613e+006	(-2.67523421459040e-004dB,4.49685777909742e-001°)
5.62341325190338e+006	(-2.55483149688722e-004dB,4.39450009869010e-001°)
5.75439937337145e+006	(-2.43984756051948e-004dB,4.29447214331920e-001°)
5.88843655355577e+006	(-2.33003854051412e-004dB,4.19672089666670e-001°)
6.02559586074345e+006	(-2.22517154620523e-004dB,4.10119454823235e-001°)
6.16595001861470e+006	(-2.12502416685691e-004dB,4.00784246595140e-001°)
6.30957344480180e+006	(-2.02938400040079e-004dB,3.91661516943123e-001°)
6.45654229034642e+006	(-1.93804820301087e-004dB,3.82746430379308e-001°)
6.60693448007582e+006	(-1.85082305921520e-004dB,3.74034261410547e-001°)
6.76082975391968e+006	(-1.76752357089379e-004dB,3.65520392039600e-001°)
6.91830970918922e+006	(-1.68797306523892e-004dB,3.57200309322862e-001°)
7.07945784384123e+006	(-1.61200282015286e-004dB,3.49069602983378e-001°)
7.24435960074975e+006	(-1.53945170633940e-004dB,3.41123963077902e-001°)
7.41310241300902e+006	(-1.47016584560620e-004dB,3.33359177716789e-001°)
7.58577575029168e+006	(-1.40399828493333e-004dB,3.25771130835538e-001°)
7.76247116628676e+006	(-1.34080868448473e-004dB,3.18355800016828e-001°)
7.94328234724265e+006	(-1.28046302013071e-004dB,3.11109254361912e-001°)
8.12830516164082e+006	(-1.22283329940089e-004dB,3.04027652410253e-001°)
8.31763771102654e+006	(-1.16779728982541e-004dB,2.97107240106337e-001°)
8.51138038202359e+006	(-1.11523825988563e-004dB,2.90344348812572e-001°)
8.70963589956062e+006	(-1.06504473148424e-004dB,2.83735393367268e-001°)
8.91250938133727e+006	(-1.01711024330736e-004dB,2.77276870186661e-001°)
9.12010839355890e+006	(-9.71333125464060e-005dB,2.70965355409993e-001°)
9.33254300796971e+006	(-9.27616283503111e-005dB,2.64797503086689e-001°)
9.54992586021416e+006	(-8.85866992780591e-005dB,2.58770043404659e-001°)
9.77237220955790e+006	(-8.45996701567667e-005dB,2.52879780958827e-001°)
1.00000000000000e+007	(-8.07920843409269e-005dB,2.47123593058946e-001°)
